Price,Close,High,Low,Open,Volume
Ticker,XIACY,XIACY,XIACY,XIACY,XIACY
Date,,,,,
2024-12-06,18.959999084472656,19.100000381469727,18.920000076293945,19.100000381469727,81000
2024-12-09,20.639999389648438,20.93000030517578,20.25,20.350000381469727,722800
2024-12-10,19.8799991607666,20.25,19.829999923706055,20.25,397200
2024-12-11,19.540000915527344,19.75,19.399999618530273,19.579999923706055,125200
2024-12-12,20.06999969482422,20.399999618530273,19.899999618530273,20.399999618530273,90200
2024-12-13,20.09000015258789,20.3700008392334,19.889999389648438,20.299999237060547,98400
2024-12-16,19.31999969482422,19.920000076293945,19.31999969482422,19.75,358300
2024-12-17,19.399999618530273,19.459999084472656,19.200000762939453,19.280000686645508,111300
2024-12-18,19.350000381469727,19.75,19.299999237060547,19.6200008392334,220800
2024-12-19,19.639999389648438,19.760000228881836,19.5,19.6299991607666,121300
2024-12-20,20.40999984741211,20.43000030517578,20.09000015258789,20.100000381469727,332200
2024-12-23,20.56999969482422,20.56999969482422,20.235000610351562,20.350000381469727,129700
2024-12-24,21.239999771118164,21.280000686645508,21.0,21.264999389648438,44900
2024-12-26,21.360000610351562,21.780000686645508,21.15999984741211,21.739999771118164,147500
2024-12-27,22.030000686645508,22.100000381469727,21.860000610351562,22.100000381469727,294300
2024-12-30,22.059999465942383,22.25,22.0,22.200000762939453,364700
2024-12-31,21.860000610351562,22.25,21.860000610351562,22.15999984741211,440000
