Price,Close,High,Low,Open,Volume
Ticker,BYDDY,BYDDY,BYDDY,BYDDY,BYDDY
Date,,,,,
2020-03-06,11.705763816833496,11.90134865212528,11.568853965818217,11.725321834051645,78600
2020-03-09,10.845189094543457,11.04077392055871,10.75717568968109,10.923423024949559,152000
2020-03-10,11.246139526367188,11.246139526367188,11.001658232315727,11.109229665954405,111800
2020-03-11,10.776735305786133,11.22657996716029,10.776735305786133,11.001657636473212,132200
2020-03-12,9.769472122192383,10.238876683841607,9.583666752191343,9.984615918474198,149800
2020-03-13,10.6007080078125,10.835409802992652,10.05306955310345,10.268213331662936,212000
2020-03-16,9.495654106140137,9.73035593962497,8.879561093775814,8.879561093775814,214800
2020-03-17,9.789031028747559,9.789031028747559,9.212055037879493,9.241392531405399,179200
2020-03-18,8.967573165893555,9.153378522971035,8.762208859322632,9.143599980846359,339900
2020-03-19,8.98713207244873,9.124041934590126,8.713313280788077,8.801326696977393,161700
2020-03-20,8.869780540466309,9.564107413010753,8.820885030561179,9.564107413010753,113100
2020-03-23,8.517727851867676,8.86978056012403,8.243909078779401,8.243909078779401,220500
2020-03-24,9.143600463867188,9.143600463867188,8.811105765890622,8.811105765890622,163000
2020-03-25,9.642341613769531,9.759692519496017,9.212054959439081,9.23161297741578,125900
2020-03-26,9.9454984664917,10.072628843002674,9.554328794628747,10.072628843002674,96800
2020-03-27,9.32940673828125,9.642342516172084,9.212055821572187,9.212055821572187,246100
2020-03-30,9.808588027954102,9.974835361700952,9.466314818715652,9.466314818715652,145600
2020-03-31,10.277993202209473,10.366006611947958,9.877044053509321,10.317110169579681,203600
2020-04-01,9.231613159179688,9.79881061362523,9.192496189834007,9.79881061362523,125500
2020-04-02,9.867265701293945,9.877045177404808,9.701018337897983,9.837928205583532,84000
2020-04-03,9.681459426879883,9.749914827325087,9.309848659307306,9.495654043093595,49700
2020-04-06,9.974837303161621,9.974837303161621,9.769472964598492,9.769472964598492,48400
2020-04-07,10.17042064666748,10.434460870799468,10.04329120462843,10.268213529521264,52900
2020-04-08,10.092187881469727,10.268214717930482,9.945499472833868,10.131304852614099,80000
2020-04-09,10.043292045593262,10.229097419427216,10.0335125699646,10.0335125699646,63700
2020-04-13,9.93571949005127,10.542032978170859,9.847706076310631,10.317110638719994,39100
2020-04-14,10.6007080078125,10.639824973675859,10.46379816097973,10.46379816097973,201700
2020-04-15,10.630045890808105,10.70827982541801,10.512694988893246,10.600708398484906,117400
2020-04-16,11.021217346191406,11.158126276003086,10.698501175267255,10.698501175267255,47900
2020-04-17,11.04077434539795,11.197242212230897,10.93320292010581,11.197242212230897,37100
2020-04-20,10.913644790649414,11.177685035240346,10.913644790649414,11.089671620376702,61400
2020-04-21,10.346446990966797,10.405122904527909,10.287772010027693,10.37578448143635,43400
2020-04-22,10.678942680358887,10.688722155658656,10.600708743204924,10.600708743204924,92800
2020-04-23,10.835411071777344,10.94298250734227,10.54203332713774,10.54203332713774,95100
2020-04-24,10.952760696411133,11.226579457350352,10.894085713949458,11.226579457350352,46100
2020-04-27,11.128787994384766,11.236359422003888,11.0016576166774,11.236359422003888,56600
2020-04-28,11.50040054321289,11.568855008579659,11.373270155658789,11.490621067411311,359400
2020-04-29,12.321856498718262,12.341414515541576,11.940465378132176,12.07737522638355,171300
2020-04-30,12.048038482666016,12.321858217360914,11.872012576216063,11.872012576216063,518000
2020-05-01,11.647088050842285,11.783997903631459,11.559074640665107,11.715542510925836,76300
2020-05-04,11.852452278137207,11.872011228089614,11.617750474440722,11.735101376288965,266400
2020-05-05,12.018699645996094,12.067596088351674,11.588413005035529,11.588413005035529,100400
2020-05-06,12.087154388427734,12.272960687200362,11.979582958827116,12.272960687200362,84800
2020-05-07,11.783998489379883,11.911128873441525,11.754660995403233,11.881790446842757,87300
2020-05-08,11.842674255371094,12.008921619864399,11.735102815308087,12.008921619864399,99500
2020-05-11,11.431944847106934,11.735102060695295,11.334152889507745,11.510179718857252,106000
2020-05-12,11.412385940551758,11.735101147498195,11.392826990980678,11.735101147498195,108700
2020-05-13,11.255918502807617,11.588413197192452,11.167905091632562,11.451503342851025,115800
2020-05-14,10.85496997833252,10.894086948614241,10.698501164583494,10.815853008050798,472000
2020-05-15,10.952760696411133,10.972319645646378,10.835409798865753,10.835409798865753,89700
2020-05-18,11.099451065063477,11.099451065063477,10.952761729824813,11.050554619983922,128300
2020-05-19,11.314593315124512,11.402606724950846,11.255918330321666,11.255918330321666,38000
2020-05-20,11.50040054321289,11.607971979163832,11.35371120405563,11.35371120405563,75800
2020-05-21,11.070113182067871,11.295036467430391,11.040775686628296,11.295036467430391,55000
2020-05-22,10.659383773803711,10.864748092836948,10.542032867587876,10.698500742542322,274000
2020-05-26,11.246139526367188,11.353710960005866,11.148346635697754,11.16790558688049,296400
2020-05-27,11.01143741607666,11.197242784277732,10.845190065917865,10.942982021373444,115600
2020-05-28,11.079893112182617,11.29503693034193,10.991879689634617,11.14834758188786,34000
2020-05-29,11.060333251953125,11.119008235475757,10.864747486552226,11.119008235475757,60400
2020-06-01,11.715542793273926,11.715542793273926,11.353710601420211,11.353710601420211,145000
2020-06-02,12.214284896850586,12.214284896850586,12.028479528747209,12.048037546779202,128400
2020-06-03,12.233843803405762,12.243623278697555,12.067596453933644,12.224064328113968,100400
2020-06-04,12.302298545837402,12.321857496867159,12.194727113040093,12.31207802135228,133200
2020-06-05,12.937950134277344,13.104197495276317,12.76192422993067,12.76192422993067,171400
2020-06-08,13.280221939086914,13.280221939086914,12.947727277006065,12.957506751213616,53800
2020-06-09,13.13353443145752,13.13353443145752,12.957507614482102,13.123754956598429,60700
2020-06-10,13.290002822875977,13.446470696304347,13.250885854518883,13.397574252702459,264100
2020-06-11,13.094417572021484,13.397573834162841,13.055300604886405,13.20198899848744,64600
2020-06-12,12.889054298400879,13.055301655255985,12.761923911828026,13.055301655255985,74800
2020-06-15,13.593159675598145,13.602939151261015,12.986846173832143,12.986846173832143,147900
2020-06-16,13.53448486328125,13.788745638097273,13.53448486328125,13.690952745438144,72600
2020-06-17,13.818082809448242,14.003888182005435,13.73984887020078,14.003888182005435,40000
2020-06-18,14.512410163879395,14.541747658839517,14.111460979809818,14.111460979809818,201600
2020-06-19,14.81556510925293,15.138280322376469,14.571083830667092,14.854682076521781,205000
2020-06-22,14.991591453552246,15.011150402878354,14.796006623401349,14.991591453552246,151600
2020-06-23,15.196956634521484,15.236073602806888,15.030709286153,15.030709286153,64600
2020-06-24,15.15783977508545,15.275190680784362,14.991592425523132,15.216515694245954,92200
2020-06-25,15.076582908630371,15.164692960311672,14.870993099256042,14.910153018487051,96900
2020-06-26,14.880783081054688,15.027633476121798,14.822043669944728,15.00805304998774,74100
2020-06-29,14.939522743225098,15.10595262317599,14.841622484320078,15.10595262317599,287400
2020-06-30,15.027633666992188,15.115742784776227,14.851413564131875,14.978683534681421,86500
2020-07-01,15.194063186645508,15.203852465952373,14.929733038792177,15.066793219195322,90100
2020-07-02,15.135322570800781,15.291962240651095,14.929732770710725,15.057002735875624,145500
2020-07-06,18.356229782104492,18.356229782104492,17.641561017404698,17.641561017404698,357900
2020-07-07,17.964630126953125,18.19958963807363,17.86672986382986,18.033159750951747,232000
2020-07-08,18.698877334594727,18.718457758620346,18.30727819054242,18.30727819054242,246700
2020-07-09,18.63035011291504,19.139428131984108,18.366019956462942,18.366019956462942,221500
2020-07-10,19.46249771118164,19.579978403209488,18.845729213089133,19.227538194418198,192100
2020-07-13,22.13516616821289,22.81067407824141,22.13516616821289,22.272225419414227,503100
2020-07-14,20.3044376373291,20.3044376373291,19.97157785087352,20.265278651018473,251900
2020-07-15,19.756200790405273,20.12821960144389,19.57998066564765,20.12821960144389,232400
2020-07-16,17.621980667114258,17.817781199221322,17.249961896861553,17.817781199221322,167200
2020-07-17,17.621980667114258,18.0233700773707,17.621980667114258,17.641561093783416,156000
2020-07-20,19.92262840270996,19.932418615988595,19.237328411543622,19.59955883368406,171300
2020-07-21,19.65829849243164,20.020528919111737,19.60934929271727,20.020528919111737,185500
2020-07-22,18.8359375,19.09047742304904,18.708668472121534,19.09047742304904,107100
2020-07-23,19.717037200927734,20.000947777543473,19.70724698787627,20.000947777543473,111400
2020-07-24,18.40517807006836,18.493288118043683,18.209379415794878,18.493288118043683,76700
2020-07-27,18.297489166259766,18.35622857485751,17.74924846170702,18.35622857485751,108900
2020-07-28,18.493289947509766,18.640141286857485,18.395391544334412,18.395391544334412,69100
2020-07-29,19.0806884765625,19.119849329149353,18.914258587652835,18.914258587652835,36000
2020-07-30,18.33664894104004,18.5716084528649,18.189799479561028,18.31706851489825,88600
2020-07-31,18.493289947509766,18.698880702221164,18.405179890818072,18.620560859305478,48400
2020-08-03,18.894678115844727,19.002368592906933,18.80656806502878,18.924048755214116,124000
2020-08-04,19.65829849243164,19.717037905547343,19.403758545873895,19.433129186077885,57500
2020-08-05,19.736616134643555,19.86388702739673,19.668086515757413,19.7561965592659,60200
2020-08-06,20.0107364654541,20.04989544738319,19.687666928547834,19.736616122782213,51300
2020-08-07,19.57997703552246,19.66808708156568,19.452708006400098,19.589767248115276,58800
2020-08-10,19.19816780090332,19.23732678341142,19.012157498936585,19.217746358511324,68100
2020-08-11,18.826148986816406,19.227538398968974,18.826148986816406,19.227538398968974,66100
2020-08-12,18.698877334594727,18.708667546607536,18.287697766516803,18.287697766516803,64800
2020-08-13,18.38559913635254,18.581397786628248,18.38559913635254,18.52265837827475,34700
2020-08-14,18.424760818481445,18.483500235439514,18.385601829606866,18.385601829606866,14300
2020-08-17,18.317068099975586,18.37580937707034,18.09189880632221,18.170218641823045,86500
2020-08-18,17.95484161376953,18.317070194139387,17.896102197251356,18.317070194139387,190600
2020-08-19,17.984209060668945,18.042948466751703,17.90588923012792,18.00378761783516,59200
2020-08-20,17.7590389251709,17.7590389251709,17.416390814101288,17.573030484102297,66000
2020-08-21,17.670928955078125,17.69050938073738,17.46534008753244,17.573030561366178,36500
2020-08-24,17.935256958007812,18.19958707096842,17.856937132014885,17.974417804650248,38000
2020-08-25,18.64992904663086,18.669509473566883,18.45413037914746,18.552030646535304,119400
2020-08-26,19.628925323486328,19.628925323486328,19.256906598623342,19.374387277012307,186800
2020-08-27,19.65829849243164,20.16737838554713,19.62892785222765,20.16737838554713,170100
2020-08-28,19.99115753173828,20.06947736872944,19.658297757702808,19.903047481711702,76800
2020-08-31,20.23590850830078,20.255488935583603,19.413549235345474,19.413549235345474,229600
2020-09-01,21.880624771118164,21.939364179545255,21.547765011211112,21.68482425330503,279000
2020-09-02,21.831674575805664,22.056845740428734,21.6065052784748,22.056845740428734,207900
2020-09-03,20.637296676635742,21.53797573667948,20.588347478696537,21.156166764335488,211400
2020-09-04,20.490447998046875,20.607926824504318,19.79535778355327,20.42191837139799,75300
2020-09-08,20.38275718688965,20.784146594140232,20.324017774614312,20.784146594140232,102000
2020-09-09,20.294647216796875,20.402337695813472,20.06947791275513,20.186958605072533,79900
2020-09-10,20.314228057861328,20.725407688422983,20.294647630860226,20.53939736649711,39000
2020-09-11,21.73377799987793,21.939366888402905,21.62608751505493,21.694617144563253,76500
2020-09-14,21.782724380493164,21.84146378856506,21.58692386386402,21.70440454729993,87300
2020-09-15,24.523923873901367,24.641404573933098,23.98547517804586,23.98547517804586,213400
2020-09-16,25.796621322631836,26.19801072122421,25.767250683481585,25.767250683481585,167500
2020-09-17,27.578399658203125,27.754619762615324,26.746250202530092,26.9126800936647,185000
2020-09-18,27.578399658203125,27.891679013917145,27.578399658203125,27.891679013917145,131200
2020-09-21,25.70850944519043,25.806409701440604,25.1308999873357,25.209219818877422,124400
2020-09-22,27.460918426513672,27.53923826390307,27.08889966573709,27.08889966573709,239300
2020-09-23,27.049739837646484,27.88188930847616,27.049739837646484,27.88188930847616,317400
2020-09-24,26.560237884521484,26.756038400742643,26.16863871937128,26.25674876494159,354600
2020-09-25,26.10011100769043,26.14906020667952,25.777041439402584,26.070740367921626,422100
2020-09-28,26.77562141418457,26.92247088190011,26.58961109252233,26.726670346751195,117100
2020-09-29,27.83294105529785,27.911260898317114,27.500081255642897,27.911260898317114,144500
2020-09-30,31.572715759277344,31.817465493845383,30.769936928660933,31.053845649767872,204400
2020-10-01,32.54192352294922,32.97268167389847,32.03284367114505,32.52234309773549,225500
2020-10-02,31.48460578918457,32.27759627574448,31.48460578918457,31.59229627021445,162200
2020-10-05,31.68040657043457,31.75872454432919,31.52376688806072,31.75872454432919,152300
2020-10-06,30.701404571533203,31.318173026188056,30.642663296010173,31.318173026188056,173400
2020-10-07,31.112585067749023,31.13216362620013,30.67203482498616,30.82867449634803,117700
2020-10-08,32.58108139038086,32.69856394437334,32.355912097105104,32.36570417722998,166400
2020-10-09,31.837045669555664,31.837045669555664,31.327965777520806,31.533554656635495,89000
2020-10-12,32.58108139038086,33.13911045079997,32.541924273634365,33.13911045079997,92900
2020-10-13,32.89435958862305,32.982469633762996,32.581080258033055,32.60066068301795,112100
2020-10-14,33.77545928955078,34.00062856999769,33.67756090138573,33.9125185268155,326100
2020-10-15,34.32370376586914,34.43139051091614,33.93210270076985,34.10832280660608,215600
2020-10-16,32.855201721191406,33.40343866988281,32.757299598507856,33.40343866988281,217300
2020-10-19,31.974105834960938,32.50276616884686,31.974105834960938,32.48318574152687,135200
2020-10-20,35.048160552978516,35.29291028272639,34.9600505008859,34.98942300797311,207700
2020-10-21,35.23417663574219,35.723676149392155,35.1460665739018,35.43976553517479,247600
2020-10-22,37.172584533691406,37.54460137780855,37.035525303270994,37.172584533691406,215600
2020-10-23,35.00899887084961,35.11668934692191,34.60760947295202,35.11668934692191,208300
2020-10-26,33.892940521240234,34.245380719123034,33.28596225521119,33.28596225521119,343300
2020-10-27,35.97821044921875,36.027159648491256,35.4495501340728,35.4495501340728,192600
2020-10-28,36.14463424682617,36.93762462681099,35.831354926616285,36.77119662183002,286500
2020-10-29,40.628456115722656,41.59766671206193,38.86625876605401,38.86625876605401,286300
2020-10-30,39.8354606628418,40.579501857810335,39.404702526259676,40.579501857810335,295300
2020-11-02,43.702510833740234,44.05495103959047,43.643773289154844,44.04516269368773,455000
2020-11-03,43.52628707885742,44.18221823684109,42.77245753172236,44.18221823684109,227100
2020-11-04,44.89689254760742,45.082901004084,43.87873274096963,43.87873274096963,372600
2020-11-05,50.6729850769043,50.6729850769043,49.22406704851312,49.53734642034988,431700
2020-11-06,49.997474670410156,50.007266751001914,49.34154718497374,49.83104664619537,307800
2020-11-09,49.63524627685547,50.90794413327032,49.47860659813648,50.624033548534484,323800
2020-11-10,44.43675994873047,46.29685937245854,42.840990678979615,46.01294879212177,535000
2020-11-11,42.11653137207031,42.29275146549781,40.15853365361749,41.17669336351318,325700
2020-11-12,46.21854019165039,46.482870360066315,44.896893084155444,44.896893084155444,525100
2020-11-13,46.1598014831543,48.656248031524065,45.52345067875719,46.99194908774936,463800
2020-11-16,45.80735778808594,46.01294665342869,44.231169017956276,45.14163826114193,846700
2020-11-17,43.457759857177734,43.93747095348809,42.99762918669478,43.71230165834955,325400
2020-11-18,45.18080139160156,45.5919791430327,44.35844215415481,45.44512781204474,483400
2020-11-19,44.38780975341797,44.544449426192635,43.545870111785,43.79061983390694,370400
2020-11-20,46.45349884033203,46.50244803871905,45.90525810847778,45.90525810847778,334100
2020-11-23,51.54429626464844,51.54429626464844,49.43944702613745,49.928946501643765,806300
2020-11-24,51.06458282470703,52.33728065651555,50.22264316740132,51.87715370987841,421600
2020-11-25,49.2044792175293,49.22405964214607,48.28422166804601,48.626869762379116,250000
2020-11-27,47.74577713012695,48.08842525365409,47.39333692616507,47.66745542498678,209300
2020-11-30,45.6702995300293,47.373755500462266,45.552816974797494,47.373755500462266,333200
2020-12-01,46.34580612182617,47.83388483525117,46.11084475251306,47.5891351205678,469700
2020-12-02,44.564029693603516,44.86752069240562,43.291331890013154,44.250750349168484,312500
2020-12-03,43.35986328125,44.31928177952683,43.271753228623325,44.25075215354881,284100
2020-12-04,44.534664154052734,45.092693260235976,44.172431851412306,44.87731229483731,214700
2020-12-07,45.13185119628906,45.75841367654366,44.19201307778423,44.573822080015276,316000
2020-12-08,46.21854019165039,46.29686190136682,45.62135022610901,46.29686190136682,245500
2020-12-09,44.094112396240234,45.41575944869681,43.79062138560461,45.41575944869681,243900
2020-12-10,44.7891960144043,44.86751771260363,43.97662520121472,43.97662520121472,114700
2020-12-11,43.37944030761719,44.03536774330206,43.33048737754045,43.84935930659685,128100
2020-12-14,45.2786979675293,45.5919773087541,45.03394824878589,45.15142706809911,147000
2020-12-15,46.37517547607422,46.39475590164539,45.29827821175017,45.29827821175017,197900
2020-12-16,45.699668884277344,46.17937625321213,45.249330287232816,46.17937625321213,120900
2020-12-17,46.04231262207031,46.101053894843524,45.611554492152294,45.81714334498243,109600
2020-12-18,46.8940544128418,46.98216447376404,46.69825386250517,46.73741471948947,197500
2020-12-21,51.22121810913086,51.26037895834229,50.35969809940009,50.35969809940009,292000
2020-12-22,48.82267761230469,49.61566812284642,48.67583000748305,48.998897725758404,201500
2020-12-23,49.7918815612793,50.08558046613446,49.47860223148924,49.73314028647459,258000
2020-12-24,47.873046875,49.78209170928086,47.305225730230255,47.305225730230255,90700
2020-12-28,49.7820930480957,50.44781260524028,49.58629625388745,49.80167347443342,205700
2020-12-29,49.15553283691406,49.24364288544082,48.47023287443754,49.233854539864225,153800
2020-12-30,50.32054138183594,50.32054138183594,49.273012931961375,49.78208903739037,151500
2020-12-31,51.661773681640625,51.69114245430155,50.90794406180605,50.90794406180605,110900
2021-01-04,54.921836853027344,55.98894580451551,54.64771835581056,54.64771835581056,217200
2021-01-05,58.62245559692383,58.739934420080345,57.477024933748346,57.477024933748346,426900
2021-01-06,56.87983322143555,58.24064479659697,56.537185108550794,57.310595117158485,316900
2021-01-07,60.67835235595703,60.776254488292274,59.23922275459704,59.63082381476905,229700
2021-01-08,61.39302062988281,61.47134233513037,60.67835187512889,61.25596138028404,267800
2021-01-11,63.09647750854492,64.57476797150699,63.08669289713075,64.40833994743794,560500
2021-01-12,66.6698226928711,66.70898354464077,64.63350321586023,64.63350321586023,397800
2021-01-13,65.29922485351562,65.54397458305529,64.61392859847216,65.26007146965799,305600
2021-01-14,62.54823684692383,63.507659020438425,62.48949930519571,63.49786694042754,450600
2021-01-15,58.64203643798828,60.4042337361378,58.162325326947474,60.4042337361378,354200
2021-01-19,60.208431243896484,60.756671962275014,59.58187255694065,60.756671962275014,272900
2021-01-20,58.64203643798828,60.03221310316234,57.58471581834788,60.002844330811605,619600
2021-01-21,62.822357177734375,62.93983973380735,61.90209956266918,62.225170989993245,295000
2021-01-22,65.02510833740234,65.09363796499963,63.5272411419409,63.5272411419409,309700
2021-01-25,69.11732482910156,71.37881749745651,68.6278253508938,71.37881749745651,452500
2021-01-26,66.8949966430664,67.64882250978386,66.49360350878456,67.55092411359792,385800
2021-01-27,62.85172653198242,64.24191064963959,62.67550643082413,64.04610638770323,361700
2021-01-28,61.28532791137695,61.56923848064063,60.218218991199976,60.94267979990998,429700
2021-01-29,59.30775833129883,61.03079484437259,59.0140556578997,61.03079484437259,348100
2021-02-01,62.94963073730469,63.47828355766804,61.66714086482906,62.98878411949046,310600
2021-02-02,67.57049560546875,67.9131511695047,66.17052698715086,66.63065762990243,428500
2021-02-03,66.52296447753906,69.11731275257644,66.18031639649669,69.11731275257644,534500
2021-02-04,64.58456420898438,66.14116900929352,64.52582666004274,65.6223007425238,317400
2021-02-05,63.73283386230469,64.02653655207457,62.900686200182896,64.02653655207457,326900
2021-02-08,63.938411712646484,64.59434661060264,63.243323434042786,64.59434661060264,173900
2021-02-09,66.93415832519531,66.96352709749831,65.32860070650061,66.02368903795768,263300
2021-02-10,66.6698226928711,68.45160036796342,66.30759788504687,68.00126177636523,207200
2021-02-11,67.12016296386719,68.11874603605747,66.57192596371186,66.84604446378953,116600
2021-02-12,66.97332000732422,67.03205755265756,66.09221948147885,66.76772366031943,98100
2021-02-16,67.55091857910156,68.41243485178953,66.97331286050999,68.04041798909505,173100
2021-02-17,66.52296447753906,66.95372633323117,65.59291861911434,66.74813748460575,327900
2021-02-18,63.42934036254883,64.2223270906068,62.83215042909293,64.09505992103234,312000
2021-02-19,63.03773880004883,64.61392763224778,62.7929890741691,64.61392763224778,163500
2021-02-22,58.73992919921875,60.23779619873191,58.73992919921875,59.97346606918533,297400
2021-02-23,55.313438415527344,55.5092389444461,51.8967305763776,53.18901257340763,887000
2021-02-24,55.42112731933594,55.90083468025068,53.874307292846595,54.305069191152164,596300
2021-02-25,51.76946258544922,55.41133593337373,51.76946258544922,53.84493919604968,598600
2021-02-26,50.4771842956543,50.78067156251937,49.292592796180145,50.45760386963326,707700
2021-03-01,55.55818557739258,55.998735813469374,54.05052642930055,54.931626901454145,434700
2021-03-02,53.17921829223633,55.509236647319554,52.865938952764466,55.509236647319554,379700
2021-03-03,52.210018157958984,54.3344441829624,52.082747243017856,53.991796028795655,339400
2021-03-04,47.70661926269531,51.88694530422348,46.30665043968251,49.43944788421294,705600
2021-03-05,48.86183166503906,49.909360118855616,45.190586036826595,49.08700094875266,630300
2021-03-08,43.73188400268555,46.991952499971816,43.673146452194885,45.45492435238536,684700
2021-03-09,48.1177978515625,49.145745958676436,45.944419079401726,46.42412645324882,508200
2021-03-10,46.756988525390625,47.990529302110744,46.50245043988429,47.990529302110744,301000
2021-03-11,50.99604797363281,50.99604797363281,49.341541335303624,50.418438528486206,475600
2021-03-12,48.76393508911133,49.28280329546315,47.961156313984844,49.28280329546315,259500
2021-03-15,47.50102615356445,47.83388592248288,46.99194628730189,47.80451715112031,202800
2021-03-16,48.33317565917969,48.685615868091595,47.824095772371884,48.607297896435895,256400
2021-03-17,49.15553283691406,49.15553283691406,46.99194620980455,47.08005625833131,191800
2021-03-18,47.21711349487305,48.558340856859836,47.031105060157394,48.558340856859836,224700
2021-03-19,47.30522155761719,47.35417075053522,45.93462174840821,46.1597947580824,141400
2021-03-22,47.6282958984375,47.7555630609777,47.148584815174054,47.7555630609777,102500
2021-03-23,45.24932861328125,46.38496714423385,45.15142648629482,46.38496714423385,236200
2021-03-24,40.8144645690918,43.06616512454904,40.76551536888285,43.06616512454904,767300
2021-03-25,42.54729080200195,42.8116209500725,41.196275024642766,41.362703043103274,269300
2021-03-26,44.44655227661133,44.82836125628669,43.261960750063665,44.18222212116273,399600
2021-03-29,42.59624099731445,43.32070183506146,42.45918174723422,43.32070183506146,317200
2021-03-30,43.418601989746094,43.69272423558613,42.224225808858506,42.40044591883259,240200
2021-03-31,42.36128234863281,42.60603207072943,41.705351151429994,42.09695220061834,262500
2021-04-01,44.28990936279297,45.386387022810645,44.20179931741575,45.20037485224529,255300
2021-04-05,45.28848648071289,46.071688571258534,44.99478756405045,45.0339484154946,174500
2021-04-06,45.16122055053711,45.73883005409052,44.74025072245999,45.1318480438585,184100
2021-04-07,44.01578903198242,44.92625829501303,43.976628180229966,44.92625829501303,175300
2021-04-08,44.652137756347656,45.474496932554175,44.652137756347656,44.93604831667014,204700
2021-04-09,44.15284729003906,44.44654993702272,43.66334785784535,44.44654993702272,121300
2021-04-12,42.89973068237305,43.075950779784364,42.4004428960972,42.4004428960972,212600
2021-04-13,43.48712921142578,43.84936149221062,42.82141339729437,43.154273171652285,213800
2021-04-14,44.103904724121094,45.50387360942693,44.035375092078276,45.08290373568686,201900
2021-04-15,44.123477935791016,44.593396936333775,43.986418694122406,44.52486731549947,147200
2021-04-16,44.36823272705078,44.691304177606405,44.11369463975805,44.691304177606405,220000
2021-04-19,46.01294708251953,46.600344913143495,45.63113811915552,46.600344913143495,207300
2021-04-20,45.42555236816406,46.502449709713055,45.33744231406754,46.502449709713055,117100
2021-04-21,45.68008804321289,45.68008804321289,44.75983043136151,45.20037694405122,79900
2021-04-22,44.612979888916016,45.37659784123527,44.612979888916016,45.37659784123527,109400
2021-04-23,45.777984619140625,45.86609466509397,45.13184552701082,45.86609466509397,57800
